arg1,arg2,word,sentence,verb_idx,label
предсмертный,,агония,Где-то встал и замер какой-то дикий крик может быть это последний вопль какой-нибудь жерт вы человеческого насилия или предсмертная агония зайца в когтях совы Большие подлецы бывают на свете сударь задумчиво говорил Федя насасывая свою пенковую трубочку ,1 ,0
хронический,,агония,гибель и полная безнаказанность Толстых и Победоносцевых открытое восстание всех мыслящих и честных и растерянная апатия большинства финансовое банкротство и чудеса финансового хождения по канату кризис крестьянского хозяйства и неистощимая мужицкая спина народные волнения и военные экзекуции революционное движение и застой революционные бури и спокойствие болота вот из каких противоположных элементов слагается мудреная загадка именуемая русской внутренней жизнью Острое разложение превратившееся в хроническое агония затянувшаяся д олее иной жизни конец имеющий свое собственное предлинное начало и продолжение определение ближе всего подходящее к ней ,2 ,1
заоблачный,,агония,Глаза то закатывались то сосредоточивались на какой-то точке как бы в неимоверном усилии не потерять лица в ходе заоблачной агонии Началась тревога ,1 ,0
предсмертный,,агония,Глубокое сострадание вы зывал у нее вид окоченевших искаженных предсмертной агонией скорченных мертвых существ или зрелище добивания животных рукояткой топора или удушение животных умирающих с мольбою в глазах и после того новые и новые ловушки для новых жертв Хуже всего было что в ловушки случайно попадало множество ненужных птиц и белок и часто при осмотре они были еще живы некоторые кричали или слабо стонали в мучениях ,1 ,0
предсмертный,,агония,Глуповское миросозерцание глуповская закваска жизни находятся в агонии это несомненно Но агония всегда сопровождается предсмертными корчами в которых заключена страшная конвульсивная сила Представителями этой силы этих ужасных попыток древлеглуповского миросозерцания удержаться на старой почве служат новоглуповцы ,1 ,0
предсмертный,,агония,Глянув через плечо я увидел одну из кошек задранную этой крысой и бившуюся и трепыхавшуюся в предсмертной агонии на полу Я не стал досматривать чем сражение кончится помню только что кошка затихла и обменявшись каким-то замечанием с Максимовым-Марвином продолжал спускаться по лестнице ,1 ,0
предсмертный,,агония,Говори сейчас говори простите меня что я вас своим поступком огорчил Ах ты господи заметался словно в агонии Нет нет нет говори ,1 ,0
предсмертный,шатать,агония,Городовой саблей нанес злоумышленнику две смертельных раны в голову Злоумышленник в агонии Шаталович жив Телефон от наших корреспондентов ,2 ,1
предсмертный,,агония,Город погибал задыхаясь в дыму Если бы чей-нибудь демонский взор проник сквозь пепел и дым он увидел бы страшные картины агонии задыхающегося города На улицах и на площадях лежали убитые камнями точно брошенные кем-то в торопливом движении ,1 ,0
предсмертный,,агония,Давай детка давай Это картинки отражающие агонию и экстаз мольбы и безнадежную страсть людей оторванных от реальности и подверженных влиянию сил неподвластных их контролю и отвечающих на вопрос почему ,1 ,0
безнадёжный,,агония,Давнее ранение удар эсэсовским кинжалом в голову в октябре 1944 г сделало его состояние безнадежным Агония продолжалась долго В редкие часы ясного сознания он интересовался здоровьем матери просил не говорить ей о случившемся ,2 ,1
безнадёжный,острый,агония,давно исчерпавший свои жизненные ресурсы несовместимый с современной техникой и с гуманистическими духовными ценностями тем дольше длится его агония тем острее порожденные им глобальные мировые проблемы которые невозможно разрешить ,2 ,1
безнадёжный,обречённый,агония,Даже гитлеровцы были шокиров аны подвигами русских эсэсовцев из 29 й дивизии при подавлении Варшавского восстания в то самое время когда другие русские солдаты в красноармейской форме два месяца равнодушно наблюдали с противоположного берега Вислы за агонией обреченного города 29 я русская дивизия СС заслужила столь одиозную репутацию что немцы вынуждены были ее расформировать ,1 ,0
безнадёжный,,агония,Даже когда прострелены жизненно важные органы когда повреждения тела несовместимы с жизнью люди все равно продолжают жить и страдать Агония длится часами я видел это Может быть от разрыва сердца люди умирают быстро ,2 ,1
наш,,агония,Да и о чем Записывать каждый хрип нашей агонии Так однообразно ,1 ,0
наш,,агония,Да но его уже нельзя вылечить Так пусть же сестра не длит его агонию он не в силах больше страдать Что делать ,1 ,0
наш,,агония,Двухлетие полумертвого Проекта 35 отметят выходом первого за много месяцев неоспоримо великолепного фильма Нет вестей от Бога Но это скорее всего агония Николай МОЛОК ,1 ,0
наш,,агония,Дежурная по залу тихонько прочистила горло и попросила сдавать книги кивнув на настенные часовые стрелки Я поднялся и складывая тяжелые пыльные стопки признавался себе мы бессильны даже в установлении милицейских подробностей десять минут агонии императора на кунцевской даче при шести самое меньшее совершеннолетних цепенеющих свидетелях не поддаются достоверному воспроизводству Подзывал ли прощаться кивал ли Булганину отойди задержал ли в длани пальцы Маленкова ,1 ,0
наш,,агония,Джамиля Прощай Пульсары И дольше века длится день Плаха народный артист СССР актер театра Ленком Леонид Броневой Покровские ворота Семнадцать мгновений весны Агония и др солистка Театра оперетты народная артистка СССР Татьяна Шмыга непревзойденная исполнительница целой плеяды героинь в советских музыкальных комедиях Цирк зажигает огни Белая акация Севастопольский вальс Поцелуй Чаниты и др ,1 ,0
наш,гогенцоллернский,агония,Дипломатия центральных империй только заготовляла для немецких войск проходное свидетельство Людендорф работал на славу подготовляя агонию гогенцоллернской армии В те дни в одной из немецких тюрем сидел человек которого политики социал-демократии обвиняли в безумном утопизме а судьи Гогенцоллерна в государственной измене ,2 ,1
наш,,агония,Длинная очередь прошила животы насильников они свалились на мусорные кучи вопя и корчась Мы подождали несколько минут наблюдая за агонией Потом Лечи поднял свой пистолет и прикончил каждого контрольным выстрелом в голову ,1 ,0
наш,,агония,Для него все христианство сосредоточивалось вокруг идеи возмездия человечеству коллективно вне времени оскорбившему Создателя Иисус будет в агонии до конца мира и за это человек наследовал два ада переливающиеся один в другой ад моральный носимый каждым в сердце своем от юных дней и ад огненный в который через краткий срок выливается первый как масло в жаровню Он не признавал даже законности существования уголовного суда ибо мы все родились преступниками и все в сердце своем смертоубийцы доказывал он ,1 ,0
присутствующий,,агония,Для него все это произошло в одно мгновение и значение этого мгновения уже не изменялось Для присутствующих же агония его продолжалась еще два часа В груди его клокотало что-то изможденное тело его вздрагивало ,1 ,0
присутствующий,,агония,Для него все это произошло в одно мгновение и значение этого мгновения уже не изменялось Для присутствующих же агония его продолжалась еще два часа В груди его клокотало что-то изможденное тело его вздрагивало ,1 ,0
присутствующий,,агония,Для него все это произошло в одно мгновение и значение этого мгновения уже не изменялось Для присутствующих же агония его продолжалась еще два часа Кончено сказал кто-то над ним ,1 ,0
нужный,,агония,Для чего это понадобилось городским властям сейчас даже трудно предположить Семеновское считалось в те годы дальней окраиной а значит и освободившаяся территория было никому не нужна Агония кладбища продолжалась более 30 лет Оно и не ликвидировалось окончательно и захоронений тут не разрешали ,2 ,1
нужный,,агония,Дневник пошлый и противный Будем надеяться что это произведение никогда никогда не опубликуют А А Пожалела ее только в том месте где Л Д описывает последние дни Блока его агонию Помолчав сказала Она вся в свою мать та была воинствующая мещанка ,1 ,0
нужный,,агония,Доктора признали что наступает конец На вопрос принца Вильгельма будет ли агония один из докторов будто бы ответил что конец наступит через несколько минут Эти слова был ,1 ,0
нужный,полый,агония,Дома его ждали дурные вести накарканные недавно Филом Бабка была совсем плоха путь лежит в деревню грязный поезд начало агонии С пола тянуло мертвым холодом ,1 ,0
финансовый,,агония,Домами представленными в залог Фейгину Овсянников пользуется и получает доходы сверх того он берет за них с Фейгина 10 по 50000 руб в год Этот один факт 10 на залоги достаточен чтоб доказать в какой финансовой агонии находился Фейгин в такие условия о залогах входят только люди которым приходится весьма жутко Как объяснить что осторожнейший человек г Овсянников дает в залог свои дома подвергая их риску ,2 ,1
финансовый,,агония,дому и попряталась кто в кухне кто во флигеле а кто в сарае или в конюшне Целые трое суток тянулась агония умирающего и матушка ухаживала за ним без посторонней помощи никто из дворовых не осмеливался ступить ногою в зараженные комнаты и если ей что нужно было вынести или что взять она выходила на заднюю галерею и подзывала к себе кого-нибудь из прислуги Подробностей о том как она проводила эти дни и ночи я от нее никогда не слыхал и решительно не могу представить себе как доставало ей сил выносить страшное зрелище отвратительных корч обыкновенно сопровождающих эту моровую язву и нестерпимое зловоние заразительных извержений ,1 ,0
мучительный,донский,агония,Дон он стремился к нему как в землю обетованную Он был уверен что судьба России будет решаться теперь на Дону или по крайней мере там завершится ее мучительная агония донской большевицкий фронт трещал по всем швам немцы стояли уже под Таганрогом Новочеркасск был охвачен возмущением с запада подходил офицерский отряд Дроздовского с юга хотелось верить ему шел с Добровольческо й армией генерал-лейтенант дед Антон Деникин ,1 ,0
мучительный,,агония,Достаточно ли Крылов спохватывался что-то возражал пытался как-то выкрутиться но это была агония А Голицын читал и читал выдвигая варианты на опровержение которых потребовались бы десятилетия ,1 ,0
мучительный,,агония,до целых концернов занимавшихся перекачиванием средств в собственный карман особенно в последние годы агонии власти Советов ,1 ,0
смертельный,,агония,Другие вниз ушли совсем проглотила их жидкая трясина и глубоко глубоко переваривает с десятком может быть еще не задохнувшихся людей Пожалуй они бьются там в смертельной агонии шарят во тьме по стенам коченеющими руками и попадая пальцами в лица таких же несчастных царапают эти лица остервенело впиваются ногтями в еще живые глаза В безумии горячечных сновидений эти люди борются и душат один другого и умирают под ожесточенным напором жидкой слякоти вливающейся в выбитые ими же окна ,1 ,0
долгий,,агония,Другие схваченные бурунами бились о рифы утихающее волнение грозн о шатало корпус обезлюдевший корабль с порванными снастями переживал долгую агонию пока новый шторм не разносил его в щепки Третьи благополучно грузились в одном порту и выгружались в другом экипаж сидя за трактирным столом воспевал плавание и любовно пил водку ,1 ,0
последний,,агония,Думаю чтобы никогда не ошибаться надо всегда говорить мы русские народ преданный Интересно наши оповестители событий заметили что за последние полгода три раза рапортовали нам о победном завершении военных действий в Чечне и семьдесят раз о последней агонии противника Так при советской власти ЦК КПСС неоднократно объявлял нам о наступлении победного завершающего этапа построения социализма ,2 ,1
последний,рефлекторный,агония,Думаю что все это безусловно верно Агония то есть рефлекторное дыхание длилось не более получаса Но Чарнецкая с первого нажима на горло уже была невозвратна для жизни ,2 ,1
последний,,агония,Душевные заболевания вторичные Апоплексия Эпилепсия Мозговой удар Летаргия Кома Карус Обмороки и липотимии Агония ,1 ,0
последний,,агония,Дыхание Чайнстока Это агония Вы просто младенцы ледяным голосом сказал Гейс неужели вы думаете что если бы была надежда на выздоровление народу сообщили бы об этой болезни ,1 ,0
предсмертный,,агония,е а главное они смешивают историческое общечеловеческое развитие с нашим народным домашним делом с насущным вопросом нашей народной жизни Может быть историческое наше призвание велико и наша задача она гибнет и находится в предсмертной агонии что после ее смерти выступит на сцену славянское племя и будет продолжать дело истории и развитие человечества Может быть этот взгляд и неверен по крайней мере слишком гораздо шире той которую решила Европа но ведь все это журавль в небе миллиард в тумане отдаленное будущее нам нужно еще очень много и д ,1 ,0
предсмертный,,агония,Европы в Ф 3 не сумел Агония команды продолжалась еще целый месяц Крис ,2 ,1
предсмертный,,агония,Его большое тело грузно стукалось о скрипящую кушетку Что это агония в ужасе заверещал Художник Постепенно конвульсии прекратились ,1 ,0
предсмертный,,агония,Ее всю трясло в конвульсиях Ни просвета ни опоры ни в себе ни под собою вот что заглодало ее точно предсмертная агония когда она после припадка лежала уже на боку у той же сосны и смотрела в чащу леса засиневшего от густых сумерек Никакой опоры ,1 ,0
жалкий,,агония,Её голос звучал устало и мне казалось что говорит она только для того чтобы позабыть о чём-то важном честном что иногда ещё колет острой иглой воспоминаний её холодное изношенное сердце в котором ныне нет больше места для бескорыстных чувств Я смотрел на неё и молчал с трудом удерживая в горле тоскливый крик безумной муки при виде этой жалкой агонии духа Я думал ,1 ,0
жалкий,,агония,ежал на спине руки вытянуты вдоль туловища глаза чуть-чуть смотрят рот страшно открыт и голова сильно закинутая назад немного в левую сторону с каждым вдыханием вскидывается кверху видно что больного душит что ему не хватает воздуха признаюсь я не вытерпел заплакал Агония началась уже несколько часов тому назад и конец был видимо близок Окружавшие умирающего пошли завтракать я остался у постели с г-жою Арнольд постоянно смачивавшею засыхавший язык больного ,1 ,0
жалкий,голштинский,агония,Елизавета еще не вполне закончила свою жизнь как Петр а особенно его хамская камарилья уже дали себя почувствовать В то время как императрица еще находилась в агонии голштинские холопы наводнили дворец и превратили его в какую-то караульню Шум грубость беготня за дверью умирающей глубоко оскорбляли почтенных русских сановников ,1 ,0
жалкий,,агония,ем тех кто заселит землю после вас А мы скоро воткнем вам кинжал милосердия в самое сердце чтобы эта агония не затянулась И этот день близится он плюнул под ноги Мельнику ,1 ,0
блестящий,,агония,Ему очень очень плохо Глаза огромные и блестящие как в агонии Делает вид что внимательно просматривает Факел запрещая при этом зажигать яркий свет чтобы не так заметны были его мучения ,1 ,0
предсмертный,,агония,Ему приходилось свидетельствовать в пользу человека оговоренного невинно осужденного Он видел во время войны искалеченных юношей видел людей в цвете лет бившихся в предсмертной агонии Ни осужденные ни искалеченные ни умирающие не теряли человеческого ,1 ,0
предсмертный,,агония,е настаивает Поползай еще в агонии захлебываясь в своих испражнениях Но знай сапиенс ты отжил свое ,1 ,0
предсмертный,,агония,Если же автор искусственно их придумывает чтобы выразить какую-нибудь идею они превращаются в мертвые аллегории которые ничего кроме отвращения как все мертвое не могут возбудить Последние минуты агонии Вovary сопровождаемые пошленькой песенкой шарманщика о любви сцена сумасшествия в первых лучах восходящего солнца после трагической ночи в написаны с более беспощадным психологическим натурализмом с большим проникновением в реальную действительность че м самые смелые человеческие документы позитивного романа ,1 ,0
предсмертный,,агония,Если матрос находился в бессознательном состоянии и не мог отвечать на вопросы священник все равно накрывал его епитрахилью и отпускал ему грехи а потом дрожащей рукой расплескивая причастие совал умирающему ложечку в рот Человек с раздробленным затылком бился в агонии Причащается раб божий ,1 ,0
предсмертный,,агония,Если сегодня с утра ты проснулся здоровым ты счастливее чем миллион человек которые не доживут до следующей недели Если ты никогда не переживал войну одиночество тюремного заключения агонию пыток или голод ты счастливее чем 500 миллионов человек в этом мире Если ты можешь пойти в церковь без страха и угрозы заключения или смерти ты счастливее чем 3 миллиарда человек в этом мире ,1 ,0
предсмертный,,агония,ется АК энд ББ корпорейшн могла открыть все лаборатории города и заплатить за это любую цену однако наш пациент резко возразил против такого варианта сказав своей жене В этой фазе жизни девочка я хочу быть таким же как все мои братья я хочу испытать агонию и надежду Агонию и надежду мой друг только так В решающий день Эдди Херц не заставил их ждать ,1 ,0
предсмертный,,агония,ехать Это быть может следовало бы но я чувствую что у меня просто не хватит мужества снова совершить отдаленную поездку для того чтобы видеть агонию человека молодого которому всё начинало улыбаться которому так хочется жить Послал депешу и жду ответного известия о ходе болезни ,1 ,0
кровавый,,агония,Еще одно жертвоприношение коммунистическому Молоху Еще один свидетель кровавой агонии большевизма Потом с еще большим трагизмом редактор добавил ,2 ,1
кровавый,,агония,Еще одно лицо обращенное вверх выглядывает из грязи и тоже с открытыми глазами спокойное словно довольное чем-то лицо В агонии мускулы лица сократились и на губах даже улыбка Только от этой мертвой улыбки бескровных губ холодный ужас проникает в сердце ,1 ,0
кровавый,,агония,Еще раз ходили к доктору Бродовичу Тот выглянул в переднюю закурил папиросу и прошептал что это агония что конечно священника можно позвать что ему это безразлично потому что больной все равно без сознания и ничему это не повредит Глухую исповедь ,1 ,0
кровавый,,агония,Еще хуже когда ремесло в угоду своей прямолинейности освещает чувство только с одной и притом с самой общедоступной его стороны т е любовь только со стороны ее животного сладострастия ненависть со стороны ее звериной кровожадности гордость со стороны ее чванства возвышенность со стороны сентиментальности молодость со стороны ее наивности героизм со стороны его внешней картинности Нехорошо когда сила выражается пыжением энергия многожестием когда испуг граничит с паникой простое удивление со столбняком страх с ужасом ирония со злорадством волнение с истерией веселие с разнузданностью нервность с припадком сумасшествия обморок с агонией скромность с ломанием Театральные аристократы куда аристократичнее настоящих фаты куда фатоватее красавцы красивее герой героичнее мужики мужиковатее военные более военны и генералы кажутся на сцене генералиссимусами по сравнению с настоящими ,1 ,0
кровавый,,агония,Еще хуже когда ремесло в угоду своей прямолинейности освещает чувство только с одной и притом с самой общедоступной его стороны т е любовь только со стороны ее животного сладостратия ненависть со стороны ее звериной кровожадности гордость со стороны ее чванства возвышенность со стороны сентиментальности молодость со стороны ее наивности героизм со стороны его внешней картинности Нехорошо когда сила выражается пыжением энергия многожестием когда испуг граничит с паникой простое удивление со столбняком страх с ужасом ирония со злорадством волнение с истерией веселие с разнузданностью нервность с припадком сумасшествия обморок с агонией скромность с ломанием ,1 ,0
кровавый,,агония,Женька висела посреди ватерклозета на шнурке от корсета прикрепленном к ламповому крюку Тело ее уже неподвижное после недолгой агонии медленно раскачивалось в воздухе и описывало вокруг своей вертикальной оси едва заметные обороты влево и вправо Лицо ее было сине-багрово и кончик языка высовывался между прикушенных и обнаженных зубов ,1 ,0
предсмертный,,агония,Жюль мальчик мой Жюль мужайся бормотал старичок дрожащими губами И мертвое отупение предсмертной агонии вдруг прорезал яркий луч сознания Жюль Мартэн вспомнил все Осмысленны и остры стали его глаза запекшиеся синие губы сложились в улыбку ,1 ,0
предсмертный,,агония,Завтра говорят как раз у них заседание но Шенкман считает что наши дела даже стоять не будут Видимо присутствуем при агонии паечка о котором так мечталось Дело попало в общую очень неблагоприятную зажимную сокращательную полосу ,1 ,0
похожий,немногий,агония,Загарин действительно не делал больше никаких попыток Он походил на того мужественного приговоренного у которого нет более надежды и ему остается только скрывать мучительную тоску похожую на агонию в эти немногие дни перед разлукой чтобы не увеличивать страданий безумно любимой жены и единственно преданного друга И Виктор Иванович геройски переносил несчастье ,1 ,0
похожий,,агония,Заливаемый ими нос тяжелее поднимался Крейсер плохо слушался руля и безумно метался словно в агонии В девятом часу утра мичманенок посланный старшим офицером узнать как в трюме вода видимо взволнованный поднялся на мостик ,1 ,0
похожий,,агония,Залп Это агония Выстрелы и в самом деле рвутся внутри не пробивая дымной брони не ложась по булыжникам ,1 ,0
похожий,,агония,Заодно на них напялили одинаковую одежду и запретили свободное передвижение по зоне Вот тогда-то и началась агония системы лагерей И никто не может додуматься как ее спасти ,1 ,0
предсмертный,,агония,Зарыть всех захотели в конце войны В несдержанной злобе к своему замеченному Никитиным страху к этому начатому продвижению вперед за самоходками он высказал то о чем боялся думать Никитин о чудовищной для всех бессмысленности непредвиденного боя ненужно и случайно навязанного предсмертной агонией немцев в десятках километров от фронта от разгромленного Берлина вблизи уютного городка где вместе с тишиной беспечным отдыхом солнцем весной запахом сирени носился головокружительно радостный ветерок конца войны и победы Никитин перестал думать об этом после первых выстрелов ,1 ,0
предсмертный,бесчисленный,агония,Затем хотя в продолжение дальнейших перемен он и успевал придать своему лицу спокойное выражение но с первым же тостом эта напускная твердость исчезала глаза вновь наполнялись слезами а голос отвечавший на напутственные пожелания звучал бесконечной тоскою почти напоминавшею предсмертную агонию Бесчисленные картины неприятного серенького будущего проносились в эти мгновенья в его воображении ,1 ,0
предсмертный,,агония,Зато тот кто искренне верит в свое бессмертие будет жить пока не потеряет веру Реанимация и лечение должны продлевать жизнь а не затягивать агонию умирающего человека Родился в рубашке в ней и умер про таких говорят что жизнь была у них счастливая и смерть легкой ,1 ,0
предсмертный,,агония,За три дня до его смерти я заметила что он начал не так внятно произносить слова Я сообщила это доктору и тот желая удостовериться не началась ли уже агония тихонько вошел в комнату но только что он приблизился к изголовью Добролюбов открыл глаза и спросил Кто вошел ,1 ,0
предсмертный,,агония,Зачем зачем мы жили стонал между тем больной К вечеру едва смерклось как началась агония Сравнительно он умирал покойно и уже в полном сознании сказал жене ,1 ,0
предсмертный,бесполезный,агония,Зачем Продлевать агонию бесполезного существования Мнимого благополучия ,2 ,1
медленный,,агония,Зачем схоронили себя здесь без друзей родных без близкой вам души К чему умирать в такой медленной агонии когда свет так близок с своими радостями балами спектаклями увлечениями придворным соблазном милостью королевы Каково же было мое удивление ,1 ,0
медленный,,агония,За это время изменились все основы жизни Лучшие люди прежнего режима погибли либо в период недолгой агонии 1530 года как Франческо Ферруччи либо сделалась жертвой лютой мести и свирепой подозрительности Козимо Вместе с Элеонорой Толедо дочерью неаполитанского вице-короля во Флоренцию пришли в большом количестве испанцы ,2 ,1
медленный,,агония,За это столетие нужно было наверстывая молчание тысячи лет сказать миру слово России Что же удивительного если рожденное в муках агонии это слово было часто горьким болезненным Аскетизм отречения Петербург простер до отречения от всех святынь народа России Бога ,1 ,0
медленный,,агония,Здесь в три яруса были нагорожены нары и на них отдыхали после завтрака и разговаривали общественные деятели беглые помещики журналисты служащие разных организаций и члены радикальных партий почти все с женами и детьми Я совершенно покоен не понимаю вашего пессимизма говорил один свесив с нар длинное бородатое лицо в двойном пенсне страна лишенная мозга обречена агонии Пока еще мы держались на юге мы тем самым гальванизировали красное движение ,1 ,0
