arg1,arg2,word,sentence,verb_idx,label
земной,,атмосфера,Из школьного курса физики большинству из нас известно что коэффициент полезного действия КПД двигателя внутреннего сгорания есть отношение мощности на выходе то есть мощности которую можно реально с двигателя снять и полезным образом использовать к теоретически возможной его мощности К сожалению это отношение очень далеко от единицы самые лучшие судовые автомобильные и даже авиационные моторы тратят более половины вырабатываемой ими энергии на банальный нагрев атмосферы и преодоление всевозможных потерь Весьма значительная доля этих о ,1 ,0
земной,другой,атмосфера,Из этого сделаем новый вывод на холодных и на жарких планетах возможны существа составленные из тех морей атмосфер и почв которые существуют на планетах Действительно ли для обильного развития жизни нужна температура среды колеблющаяся около 25 Ц Мы видели что ни высокая ни низкая температура не лишает планеты океанов и атмосфер только другого состава а следовательно не лишает и животных Последние будут составлены из жидкостей и газов подходящих к средней температуре данной планеты ,2 ,0
земной,,атмосфера,Из этого следует что необходимым и обоснованным уровнем комплексного исследования экономических факторов экологических и социальных результатов антропогенного загрязнения атмосферы является уровень городов в составе субъектов Федерации Основные характеристики объемов концентрации и результатов антропогенной нагрузки на атмосферу по городам Самарской области в 2000 г Статистический анализ по данным городов Самарской области за 1991 2001 гг покачал увеличение территориальной вариации нагрузки загрязнения воздушного бассейна в расчете на 1 кв км территории как в целом так и по отдельным ингредиентам таблица 5 Вариация загрязняющей нагрузки в расчете на одного жителя по городам области к концу указанного периода стабилизировалась оставаясь весьма существенной превышающей 100 от среднего уровня но большинству ингредиентов ,1 ,0
свой,,атмосфера,ии выдумывают на сей конец разнообразные истинствования описывая оные высокомудрственно каковым невозможно никогда нигде никак и существовать Но сплетениями хотя и лжеименных таковых всенелепых бытобытий запутывают однакож самоважность всей материи сей до таковой степени что несть всевозможности и самопрактическими вразумлениями удостоверить самоощутительнейше что поветрие моровая смертоносная язва заразоносящаяся чума не чрез воздух своей атмосферы заражает род смертных а зачумляет всюду и повсегда единым токмо к чему-либо прикоснове нием где возможет заразоносящаяся прилипчивость яду зачумляемого прислучиться ,3 ,0
сладкозвучный,,атмосфера,и и свежей розой вдетой в петличку ласково произносил умиротворяющие речи мягко и красиво связывал изящные фразы тихо и плавно лепетал о поэзии о любви об искусстве о бедрах Венеры Милосской и о лядвиях Бельведерского Аполлона И душа ваша истерзанная жестокой суетою умиротворялась согревалась успокаивалась под наитием этой сладкозвучной атмосферы и в конце концов засыпала как котенок в горячей печурке Было хорошо и приторно и сладко ,4 ,1
сладкозвучный,,атмосфера,икальные кадры органично вошли в игровой фильм составили с ним единое стилистическое целое Но так же как и баллада о Сакко и Ванцетти которую исполняет известная певица Джоан Баэз они важны не как бытовые детали воссоздающие атмосферу 20 х годов Режиссер использовал их для того чтобы подчеркнуть символичность центральных образов обобщающий философский характер фильма обращенного как обвинительный художественный документ к Америке наших дней ,4 ,1
благоприятный,,атмосфера,ике но вот дальше эта идея очень трудно пробивает себе дорогу И конечно на Съезде была отнюдь не самая благоприятная атмосфера для обсуждения столь деликатной темы Кроме того повестка дня была сформулирована таким образом что не оставляла никакой возможности для обсуждения скажем процессов становления самодеятельных общественно-политических объединений ,4 ,1
подлый,беззастенчивый,атмосфера,и краткой характеристикой царя поставленного нами во главе государства ранее естественного срока В начале нового царствования всякий совестливый человек подавляемый массой нелепых до невероятности мероприятий и предначертаний вращаясь вреди так наз общества и живя газетными толками и новостями невольно падал духом задыхался в подлой атмосфере беззастенчивой лжи полного забвения идеалов попраний самого элементарного чувства порядочности Дикая брань фарисейское лицемерие заведомая сознательная клевета восстали на защиту престола ,4 ,1
тяжёлый,,атмосфера,И к философии как и к другим сферам жизни у нас преобладало демагогическое отношение споры философских направлений в интеллигентских кружках носили демагогический характер и сопровождались недостойным поглядыванием по сторонам с целью узнать кому что понравится и каким инстинктам что соответствует Эта демагогия деморализует душу нашей интеллигенции и создает тяжелую атмосферу Развивается моральная трусость угасает любовь к истине и дерзновение мысли ,4 ,1
тяжёлый,,атмосфера,Или случайно кто-нибудь выболтал наши имена Атмосфера очень нездоровая Предположить можно все что угодно ,4 ,1
тяжёлый,глобальный,атмосфера,Именно лесным насаждениям и в первую очередь пригородным лесам принадлежит ведущая роль в оздоровлении окружающей среды городов В последние десятилетия леса ЦЧР развиваются в интенсивно меняющихся климатических условиях фоновое изменение состава атмосферы глобальное потепление динамика количества осадков Безусловно их состояние и жизнеспособность претерпевают значительные изменения ,1 ,0
тяжёлый,,атмосфера,Именно поэтому наша компания на протяжении всех 8 лет своего существования проводя политику модернизации существующего производственного оборудования осуществляет при этом строительство новых газоочистных установок и других природоохранных объектов с целью повышения экологической безопасности производства и оздоровления экологической обстановки в регионах В результате за 1991 2003 годы удалось снизить удельные выбросы в атмосферу от предприятий компании на 41 при росте производства на 22 В целом сократились и валовые выбросы в атмосферу всех вре ,1 ,0
тяжёлый,самый,атмосфера,Именно поэтому появились резино-битумные смеси Первая дорожка с таким покрытием в нашей стране появилась на стадионе Даугава в Риге еще в 1963 году Битум как бы обволакивает частицы резины изолируя их от атмосферы и тем самым задерживает старение Но у резино-битумных дорожек другая беда на открытых стадионах битум под солнечными лучами размягчается а к вечеру вновь твердеет ,1 ,0
тяжёлый,,атмосфера,Именно сказал Яковенко Люди задыхались в атмосфере царизма и строили в мыслях хрустальные дворцы Это символ хрустальный дворец ясно тебе символ жизни при коммунизме ,3 ,0
тяжёлый,,атмосфера,Именно с тех пор эта молодая наука получила мощный толчок для развития И что в науке бывает крайне редко теория здесь шла впереди практики сначала были построены расчетные модели а уж потом в эксперименте измерялось содержание газов в атмосфере и эти моде ли подтверждались или наоборот отвергались ,1 ,0
тяжёлый,непрерывный,атмосфера,Именно теория эволюции подводит нас вплотную к идее всеобщего воскресения и преображения Теория эволюции устанавливает лишь порядок становления нового создания и описывая эти условия она делает нас нечувствительными к тому что мы живем в атмосфере непрерывного чуда Разве не чудо не новое творение появление жизни на нашей планете новых видов наконец культуры ,4 ,1
внутренний,,атмосфера,Ими стали Яан Кросс Отар Чиладзе Иван Драч Евгений Носов Владимир Войнович Лауреаты премии ДН среди которых были и начинающие и широко известные литераторы Елена Ржевская за воспоминания о Викторе Некрасове Елена Николаевская за перевод стихов Мустая Карима армянский классик Агаси Айвазян и др благодарили не только и не столько за награду сколько за такую не имеющую денежного эквивалента вещь как внутренняя атмосфера в журнале при которой можно и хочется работать несмотря на тесноту помещений низкие тиражи и небольшие гонорары Договариваясь порой в своих панегириках до настоящих утопий в которые тем не менее оч ,4 ,1
прелый,который,атмосфера,И молодая девушка исполняла все это беспрекословно как будто оно и в самом деле должно быть так а не иначе Она спускалась в подвал в темную холодную прачечную разводила с помощью дворников большой огонь кипятила воду в чугунке и в быстро нагретой сырой прелой атмосфере в которой густой пар ходил клубами и туманом принималась над большим деревянным чаном за тяжелую стирку хозяйского белья В оконные щели холод идет дверь кто-нибудь входя или уходя растворит и в низкосводный закопченный подвал так и пахнет со двора пронизающим ветром так и обдае ,3 ,0
прелый,,атмосфера,И мы это ощущали Мы формировались во времена культа Сталина в атмосфере приказов запретов предписаний канонов Сохранить в этих условиях живое восприятие искусства отличить мертвое от живого правду от лжи было непросто ,4 ,1
прелый,тогдашний,атмосфера,И мягкий Воронцов в этих случаях не церемонился чему могла способствовать и вся атмосфера тогдашней кавказской жизни где уже доподлинно жизнь была копейкою Возможно впрочем что такое отношение к преступникам выработалось у князя еще в Англии где в то время вздергивали без церемонии на виселицу за кражу барана или подлог векселя ,4 ,1
прелый,самый,атмосфера,И надо сказать современники ученого в полной мере оценили эту сторону его эксперимента Если не всегда бывает возможно усмотреть частную пользу отдельного растения говорил президент Королевского научного общества Прингль то во всяком случае как часть общего целого оно участвует в очищении атмосферы в самых отдаленн ых необитаемых краях света нет ни одного луга ни одного леса которые не находились бы в постоянном с нами обмене ветер постоянно уносит к ним испорченный у нас воздух поддерживая их рост и обеспечивая нашу жизнь ,2 ,0
прелый,,атмосфера,инастической унии ХVIII века Посредством различных химических соединений почвы найдено средство нагревать и расхоложать атмосферу для отвращения ветров придуманы вентиляторы Часы из запахов час кактуса час фиалки резеды жасмина розы гелиотропа гвоздики мускуса ангелики уксуса эфира ,1 ,0
окружающий,,атмосфера,Иначе входит он в библиотеку в госпиталь в собор и иначе в шумный ресторан в гостиницу или музей Он как чувствительный аппарат воспринимает окружающую его атмосферу и слушает ее как музыку Она меняет для него ту же мелодию делая ее то мрачной и темной то полной надежд и радости ,1 ,0
окружающий,,атмосфера,И начинаю выступать по поводу прочитанного Чувствую по атмосфере что-то не так Оказывается надо мной с протянутой для рукопожатия рукой стоит Борис Николаевич ждет когда я закончу чтобы поздороваться ,4 ,1
моральный,,атмосфера,Иная культура иные требования и к себе и к окружающим Короче говоря иная моральная атмосфера общества Да но она не формируется сама собой ,4 ,1
густой,,атмосфера,И недаром Нация получала непрерывные уроки художественного воспитания жила в густой атмосфере красоты и привыкала прикладывать мерку красоты ко всему что ее окружало Наряду с бытом где обстановка утварь оружие ткани убранство праздники торжества процессии представления носили на себе печать огромного художественного вкуса область слова живого и писаного больше всего подчинялась художественным критериям ,4 ,1
густой,,атмосфера,И не случайно что и московские писатели и ленинградские имеют здесь свои дома отдыха в Коктебеле Так летом в 24 м году я встретил в доме Волошина единственное в своем роде сочетание людей Богаевский Сибор художница Остроумова поэтессы Е Полонская М Шкапская Адалис Николаева стиховед Шенгели критики Н С Ангарский Л П Гроссман писатель А Соболь поэты Ланн Шервинский В Я Брюсов профессора Габричевский С В Лебедев Саркизов-Серазини молодые ученые биологической станции декламатор А Шварц артисты МХАТа 2 го театра Таирова балерины или жили здесь или являлись сюда притягиваемые атмосферой быта созданного Волошиным Игры искристые ,4 ,1
культурный,,атмосфера,И не только право Вся культурная атмосфера страны должна быть в принципе однородна Отношение к свободе и правам личности к легитимации власти лояльность государству всё это должно быть в общем и целом примерно одинаково у сограждан ,4 ,1
культурный,,атмосфера,Инженер и патентовед Павел Николаевич Манташьян разработал теорию объединяющую природные объекты и явления отличающиеся в миллиарды раз Спиральные галактики и вихри в атмосфере тайфуны и молекулы воды которые вращаются в магнитном поле Земли подчиняются одним и тем же законам Традиционное объяснение механизма образования циклонов сводится к воздействию силы Кориолиса на воздушные потоки ,2 ,0
послеиюльский,,атмосфера,И никаких блоков между собой партии не заключали Особенно широко раскинули агитацию кадеты и по-видимому они с большим успехом ловили обывателя в мутной послеиюльской атмосфере От меньшевиков фигурировал единый список ,4 ,1
послеиюльский,,атмосфера,И Н Лейкин Проектирование вентиляционных и промышленных выбросов в атмосферу 73 к ,1 ,0
послеиюльский,,атмосфера,Иногда он сидел на ступенях лестницы и рассматривал свои пальцы руки ступни Его окружала атмосфера секретности Ему звонил очень важный человек и если бы мы узнали в чем дело то очень удивились бы ,4 ,1
вырастить,,атмосфера,Иного языка когда речь идет о любви к нему он и не допускает он столько лет бывший королем и предметом поклонения всех И вдруг когда доходит очередь до Корделии она которая умеет только любить и молчать и которая несмотря на то что выросла в атмосфере дворца не научилась условной лжи ставшей второй правдой для Лира отвечает ему двумя словами Государь ничего ,4 ,1
вырастить,,атмосфера,Институт проблем литья АН УССР выставил интересный экспонат заливочную установку для алюминиевых сплавов МДН 6 По сути дела это передвижная печь емкостью в 250 кг в которой электромагнитные поля и нагревают и перемешивают и разливают металл по формам Во время всех этих операций расплав не соприкасается с атмосферой печь вакуумирована и в отливках практически отсутствуют газы и окислы Об этих двух агрегатах представленных на Интерлитмаш 73 мне и хотелось упомянуть в первую очередь ,1 ,0
общий,,атмосфера,интересно играют А Клюквин Андрей А Кудинов Ферапонт в большинстве эпизодов очень точны Г Подгородинский Тузенбах Ольга А Охлупина Маша О Пашкова Ирина В Андреева сильнее становится лишь к финалу первые два чеховских действия явно не даются актрисе она неестественно восторженно начинает и потом долго не может преодолеть эту ноту зачастую разрушая общую атмосферу К сожалению самой большой неудачей спектакля можно назвать Вершинина А Ермаков и Соленого В Низовой ,4 ,1
общий,,атмосфера,Иными словами как только бактерии взрыхлят почву и обогатят ее питательными веществами можно высевать на Марсе высшие растения Постепенно атмосфера планеты наполнится кислородом В кратерах заплещутся озера а по ложбинам побегут реки ,2 ,0
горячий,,атмосфера,И она тоже принуждена влачить в незнаемом Крутогорске где о хорошенькой женщине говорят с каким-то неблаговидным причмокиваньем где не могут иметь понятия о тех тонких эфирных нитях из которых составлено все существо порядочной женщины И перед глазами ее наяву проносится сон сон которого горячая атмосфера полн а зовущих звуков и раздражающих благоуханий ,3 ,0
горячий,,атмосфера,И он в отчаянии схватился обеими руками за свою голову Оставаться долее в этой комнате и в этой атмосфере было невозможно Вересов чувствовал как будто ему не хватает воздуха для дыхания как будто с каждым глотком его становится все меньше а голова горит и кровь приливает к вискам и в глазах все как-то мешается и тускнеет все предметы начинают терять свои очертания и сливаются в какие-то неопределенные глыбы даже самая эта комната несмотря на яркое свое освещение все более и более становится какою-то тусклою словно бы уходит от него куда-то вдаль ,3 ,0
душный,полураздетый,атмосфера,И опять что-то вроде каких-то зарниц пробегало у меня в темной ночи моей совести Бросить дом деньги питейные дома идти в бедную деревенскую избу сидеть день и ночь в душной атмосфере с полураздетыми ребятишками отдавать им свое трудовое жалованье негодовать на захват кур во время христославленья называть это грабежом все это вместе не один раз припомнилось мне и стало мне думаться ,3 ,0
душный,,атмосфера,И передал книжку Лилиной Атмосфера разрядилась Станиславский с явным интересом принялся следить как Левинсон организовывал себе игровую площадку как он перетаскивал тяжелые стулья определяя места действия вслушивался в его шепот когда он называл действующих лиц мысленно привязывая их к той или другой мебели ободряюще вглядывался как Борис сосредотачиваясь все глубже и глубже обретал все большую свободу ,4 ,1
душный,,атмосфера,И питаются эти чувства не то лько тем что ежедневно приносит газетный лист и весть идущая заячьими тропами всяких слухов но тем ежедневным зрелищем путаницы бессмыслицы преступно-расточительных экспериментов которое происходит на их глазах тут в степном углу отражая в малом осколке разбитого стекла безобразие насыщающее всю атмосферу взбудораженной страны Душа болит болит нестерпимо и у простых заскорузлых людей с трудом нащупывающих связь своего угла со всем огромным целым называемым отечеством и у людей которым обобщения и выводы даются сравнительно легко ,4 ,1
душный,,атмосфера,И понять бы что режиссер Эфрос весьма и весьма социален в ощущении изменения человеческого качества и состава атмосферы Впрочем одной лишь фиксацией социально-психологического феномена дело здесь не ограничивается ,4 ,1
красочный,,атмосфера,И потом в течение спектакля так же быстро меняла костюм надевала разные цветные юбки воротнички белые манжеты Смысл такого прямо на глазах публики превращения был в том чтобы и люди в зале тоже могли преобразиться отбросить каждодневные заботы и перенестись в другой мир в мир Театра который возникал тут же на их глазах могли погрузиться в красочную атмосферу Испании века Зрители приняли эту игру это приглашение участвовать в ней ,4 ,1
красочный,всеобщий,атмосфера,И потому когда снизу позвонил портье и спросил ждет ли господин Ребане господина Анвельта Томас ответил что ждет с нетерпением радушно встретил Краба у входа и в изысканных выражениях поблагодарил господина Анвельта за то что тот любезно откликнулся на его приглашение Но тут произошел небольшой инцидент разрушивший атмосферу всеобщей доброжелательности которую пытался создать Томас Вместе с Крабом в номер вошел начальник его охраны Лембит Сымер с большим круглым пластырем на лбу из-под которого ореолом светился предгрозового оттенка синяк и молча хмуро даже не поздоровавшись с Томасом двинулся в гостиную ,4 ,1
красочный,,атмосфера,И поэтому пришлось решать не легкую задачу синтеза этого камня для технических целей Синтетические кристаллы кварца выращивают в автоклавах из водно-щелочных растворов кремнезема при повышенной температуре в пределах 300 420 и давлении 350 1200 атмосфер Аметист ,5 ,0
исторический,,атмосфера,И правильно Любовь Давыдовна начала с того что она ввела в атмосферу этого спектакля в историческую атмосферу Тут дело конечно не в РАППе а дело в том что атмосфера того времени объясняет очень многое Она не снимает конечно вины Акимова в трактовке этого спектакля но она объясняет почему же такой талантливый замечательный мастер театра каким я считаю Николая Павловича так подошел к этой теме ,4 ,1
исторический,,атмосфера,и представлений усиление критического духа и рост научных знаний вот некоторые факторы из которых складывалась атмосфера благоприятствовавшая рождению философии ,4 ,1
нормальный,,атмосфера,И претензий не возникает В результате складывается нормальная атмосфера сотрудничества между больным и врачом Слава Богу когда мне реально понадобилась серьезная помощь медицины попался врач который спокойно пришел и разложил по полочкам все предписания ,4 ,1
нормальный,,атмосфера,И разговор был по-прежнему бесплоден Беседа иссякла в тягостной напряженной атмосфере Эта атмосфера не рассеялась когда мы перешли к нашим советским вопросам и несколько поменялись ролями ,4 ,1
нормальный,,атмосфера,Ирена Станиславовна ждала его в своем будуаре В нем царствовал таинственный полусвет и царила атмосфера одуряющих ароматов Хозяйка поднялась с канапе на котором полулежала когда горничная ввела Осипа Федоровича в это убежище любви как он потом называл будуар Ирены и удалилась ,4 ,1
нормальный,,атмосфера,И Ростроповича конечно тоже Атмосфера была невероятно накалена Все шло к тому что Мстиславу Леопольдовичу придется уехать из страны ,4 ,1
нормальный,,атмосфера,И сам Степа если доживет до поры самостоятельности тоже будет это самое дело делать в какую бы нору ни прятался от него какими бы замысловатыми названиями ни прикрывал свою новую деятельность Атмосферу надо изменить всю атмосферу вот тогда может быть Так это именно всё так заключал он обыкновенно ,4 ,1
нормальный,ранний,атмосфера,И сейч ас принято считать что эти смерчи являются одним из значимых источников пыли в атмосфере Раньше думали что она просто сдувается с поверхности ,1 ,0
нормальный,,атмосфера,Искали тайну долгожительства в простокваше Изучали рацион и атмосферу горножителей А дело оказалось в нервах ,4 ,1
приятный,,атмосфера,Искусное смешение кофейных зерен и декора Приятная атмосфера Продуманная планировка ,4 ,1
приятный,,атмосфера,Искушение является артели богомазов в виде языческого праздника ночи под Ивана Купала в лесной деревне где христианство привито к народным верованиям и людишки под страхом княжеской кары тайно справляют свои вольные обряды Колдовская ночь когда в испарениях реки меж деревьев и кустов всюду мелькают факелы слышится приглушенный лепет пение и смех сходятся для ритуального соития обнаженные девки и парни этот праздник свободной человеческой плоти стоит особняком в фильме отличается мерцающей зыбкой атмосферой вовлекающей Рублева в свое кружение Он едва не становится жертвой язычников напуганных его рясой а на туманном рассвете когда к лодке иконописцев прибивает плавучий гроб с ритуальным чучелом он становится свидетелем охоты княжеских людей на язычников ,4 ,1
любовный,,атмосфера,И снова Катя была обманута в ожиданиях Ее быстрый взгляд давно изощрившийся все видеть во время внезапных появлений в комнату когда в ней сидят вдвоем хозяйка и гость не уловил никаких признаков любовной атмосферы и лица и положения обоих собеседников не внушили никаких подозрений даже и Кате знавшей по опыту как горячо целуют в какую-нибудь короткую секунду самые почтенные мужья в коридоре почти на глазах у жен Но она все-таки не теряла надежды узнать всю правду ,4 ,1
любовный,,атмосфера,Используется при высоте надводного борта до 10 м и при высоте волны 6 м Готовится за 10 мин Газотурбинные автомобильные двигатели мощностью в 1100 л ярославского завода работают на разных видах топлива не потребляют воды и почти не загрязняют атмосферы В новые доильные установки УДС-ЗА курганского завода введены система промывки молокопровода и счетчики регистрирующие поступление молока от каждой коровы ,1 ,0
любовный,,атмосфера,Испытания проводились с подводной лодки Типтоу Подводники сделав вдох под давлением 9 атмосфер выходили в затопленную рубку лодки и по двое устремлялись к поверхности Каждый из семи человек совершил по два подъема ,5 ,0
свободный,,атмосфера,Исследование озона не ограничилось наблюдениями солнечного спектра посредством приборов находящихся на поверхности земли Такие наблюдения делались не раз и в свободной атмосфере например во время полетов американских стратостатов Эксплорер в 1934 г полет окончился катастрофой и Эксплорер в 1935 г На последнем работали два спектрографа снимавших спектры солнца Обработка снимков показала что количество озона находившегося над стратостатом было почти одно и то же пока последний поднимался до высоты 15 км Затем это количество стало постеп ,1 ,0
свободный,,атмосфера,Исследователи из университетов Гранады и Валенсии в Испании обнаружили любопытное явление на спутнике Сатурна Титане Если верить данным полученным с зонда Гюйгенс его атмосфера пропитана электрической активностью Следовательно на Титане могут быть грозы ,2 ,0
свободный,,атмосфера,Исследователь дает отрицательный ответ Кислород появился но его было мало атмосфера планеты из восстановительной стала окислительной и только Но катастрофа имела и еще одно последствие возникли и сумели вырваться на первый план организмы устойчивые к кислороду ,1 ,0
свободный,первоначальный,атмосфера,История атмосферы Атмосфера в ее первоначальном состоянии вероятно имела совсем другой состав чем теперь В то время когда Земля имела температуру 1200 и еще не образовалась твердая кора без сомнения газовая оболочка Земли имела приблизительно тот же состав как теперь на Солнце ,1 ,0
